id_transaccion,monto,tipo_transaccion,pais,dispositivo,hora,dias_cuenta_creada,fraude
1687,307.3,pago,Colombia,cajero,11,1596,0
1688,80.11,pago,Peru,POS,17,375,0
1689,111.85,pago,Peru,movil,9,1613,0
1690,173.68,transferencia,Chile,web,2,455,0
1691,23.06,retiro,Peru,movil,2,202,0
1692,83.8,transferencia,Mexico,POS,7,1756,0
1693,61.03,retiro,Colombia,POS,21,1476,0
1694,18.99,compra,Mexico,POS,22,1211,0
1695,54.98,pago,Argentina,movil,0,1632,0
1696,8.47,retiro,Colombia,POS,17,854,0
1697,3.14,retiro,Argentina,cajero,14,724,0
1698,17.43,pago,Peru,web,20,1392,0
1699,395.99,compra,Chile,POS,19,340,0
1700,95.7,transferencia,Mexico,POS,16,262,0
1701,405.14,pago,Argentina,web,10,1865,0
1702,67.98,retiro,Peru,web,12,1948,0
1703,44.84,pago,Mexico,web,19,1613,1
1704,84.66,pago,Mexico,movil,9,543,0
1705,69.47,pago,Argentina,movil,12,551,0
1706,13.4,compra,Peru,POS,16,1330,0
1707,122.87,compra,Chile,web,20,1870,0
1708,29.21,pago,Argentina,POS,0,1750,0
1709,115.98,retiro,Mexico,POS,19,638,0
1710,126.05,compra,Mexico,POS,15,165,0
1711,19.79,transferencia,Colombia,movil,15,758,0
1712,7.6,transferencia,Peru,web,20,621,0
1713,182.11,retiro,Colombia,POS,2,1112,0
1714,73.9,compra,Chile,movil,1,1224,0
1715,7.19,compra,Argentina,cajero,5,1295,0
1716,632.63,pago,Mexico,cajero,10,51,0
1717,7.14,transferencia,Peru,POS,2,489,0
1718,142.51,pago,Mexico,POS,0,198,0
1719,493.84,transferencia,Colombia,web,10,1047,0
1720,32.8,transferencia,Colombia,web,12,665,0
1721,18.41,retiro,Argentina,POS,4,1247,0
1722,15.53,transferencia,Peru,movil,17,1966,0
1723,43.36,compra,Peru,POS,14,1245,0
1724,12.78,pago,Argentina,web,17,663,0
1725,141.38,pago,Colombia,web,14,266,0
1726,7.72,transferencia,Colombia,movil,19,73,0
1727,85.46,pago,Colombia,POS,19,1905,0
1728,685.55,transferencia,Mexico,web,19,77,0
1729,201.82,compra,Chile,POS,6,544,0
1730,114.61,compra,Colombia,web,16,881,0
1731,43.88,pago,Chile,cajero,7,435,0
1732,117.35,transferencia,Chile,cajero,12,1961,0
1733,89.85,compra,Peru,cajero,15,1089,0
1734,66.63,pago,Argentina,web,9,1985,0
1735,16.81,transferencia,Mexico,movil,13,357,0
1736,261.22,pago,Chile,cajero,5,936,0
1737,71.69,compra,Mexico,web,19,18,0
1738,25.97,transferencia,Peru,POS,21,676,0
1739,55.02,transferencia,Colombia,cajero,6,1823,0
1740,64.16,compra,Chile,movil,5,1590,0
1741,210.91,transferencia,Argentina,movil,16,575,0
1742,158.74,transferencia,Peru,movil,20,1793,0
1743,176.0,pago,Mexico,POS,23,751,0
1744,1.33,compra,Colombia,POS,7,1460,0
1745,64.57,pago,Mexico,movil,11,996,0
1746,78.78,compra,Argentina,movil,3,1465,0
1747,2.33,retiro,Chile,movil,9,1033,0
1748,36.1,transferencia,Argentina,POS,5,1494,0
1749,171.4,compra,Mexico,POS,6,632,0
1750,17.7,pago,Mexico,web,20,1372,0
1751,91.97,transferencia,Argentina,cajero,7,1626,0
1752,29.08,pago,Argentina,POS,2,372,0
1753,1.46,pago,Argentina,movil,7,970,0
1754,33.12,transferencia,Colombia,cajero,14,1848,0
1755,446.93,transferencia,Mexico,POS,20,1199,0
1756,194.06,pago,Peru,cajero,0,1539,0
1757,385.0,compra,Colombia,web,12,1154,0
1758,80.3,pago,Colombia,POS,21,1590,0
1759,13.95,compra,Colombia,movil,17,1317,0
1760,95.28,transferencia,Peru,movil,14,1720,0
1761,72.7,transferencia,Argentina,web,6,1951,0
1762,223.22,transferencia,Mexico,web,14,353,0
1763,12.39,transferencia,Chile,web,2,224,0
1764,80.39,transferencia,Chile,web,13,1548,0
1765,19.51,retiro,Mexico,web,19,954,0
1766,47.11,compra,Peru,POS,3,1731,0
1767,160.44,compra,Chile,POS,3,1783,0
1768,77.56,transferencia,Colombia,cajero,2,1533,0
1769,56.57,compra,Chile,web,4,368,0
1770,60.2,pago,Mexico,movil,10,1690,0
1771,73.82,transferencia,Colombia,movil,7,1614,0
1772,184.46,compra,Chile,web,1,1676,0
1773,267.17,retiro,Mexico,web,15,1524,0
1774,373.03,transferencia,Peru,web,9,1114,0
1775,185.52,pago,Mexico,web,17,656,0
1776,45.47,transferencia,Peru,web,6,1973,0
1777,139.82,retiro,Colombia,movil,4,1096,0
1778,69.07,pago,Mexico,cajero,6,433,0
1779,35.27,compra,Argentina,web,20,1713,0
1780,220.57,transferencia,Argentina,web,5,1372,0
1781,4.7,pago,Argentina,web,23,1287,0
1782,278.44,pago,Argentina,POS,0,1295,0
1783,74.27,pago,Argentina,movil,10,509,0
1784,121.67,pago,Peru,movil,12,508,0
1785,129.23,retiro,Mexico,cajero,11,617,0
1786,270.59,compra,Colombia,POS,0,420,0
1787,121.49,compra,Argentina,POS,20,1096,0
1788,114.21,compra,Argentina,POS,14,74,0
1789,8.28,compra,Colombia,cajero,0,1679,0
1790,87.68,pago,Colombia,cajero,2,1527,0
1791,19.53,compra,Argentina,cajero,14,574,0
1792,160.47,pago,Peru,POS,8,146,0
1793,86.15,pago,Colombia,movil,13,46,0
1794,136.82,pago,Mexico,POS,22,1765,0
1795,5.11,pago,Mexico,cajero,21,1129,0
1796,10.63,transferencia,Peru,POS,23,1133,0
1797,151.19,compra,Chile,web,7,1341,0
1798,8.98,pago,Peru,POS,21,121,0
1799,8.87,transferencia,Argentina,POS,3,1523,0
1800,1.46,pago,Chile,movil,19,1067,0
1801,376.2,transferencia,Argentina,movil,19,1964,0
1802,160.5,transferencia,Mexico,movil,5,99,0
1803,52.3,transferencia,Colombia,web,0,706,0
1804,42.21,pago,Argentina,movil,17,311,0
1805,51.64,pago,Mexico,web,5,1238,0
1806,178.81,retiro,Peru,cajero,13,1487,0
1807,129.94,retiro,Argentina,movil,10,1765,0
1808,24.58,pago,Mexico,POS,16,423,0
1809,22.96,pago,Colombia,POS,8,1413,0
1810,12.43,pago,Argentina,web,21,1721,0
1811,129.56,retiro,Mexico,movil,6,1136,0
1812,173.46,transferencia,Argentina,POS,13,1935,0
1813,36.95,transferencia,Colombia,cajero,16,1883,0
1814,2.54,retiro,Argentina,movil,7,272,0
1815,10.29,pago,Argentina,cajero,15,825,0
1816,412.52,transferencia,Mexico,POS,11,1126,0
1817,42.02,transferencia,Chile,movil,11,210,0
1818,175.96,compra,Argentina,web,4,739,0
1819,117.59,compra,Chile,POS,4,793,0
1820,57.74,retiro,Peru,cajero,13,1046,0
1821,27.63,pago,Argentina,movil,5,760,0
1822,15.53,pago,Chile,cajero,6,159,0
1823,114.55,compra,Peru,cajero,22,1915,0
1824,178.8,compra,Mexico,web,20,741,0
1825,123.91,transferencia,Argentina,web,16,1954,0
1826,90.68,compra,Mexico,POS,8,343,0
1827,5.14,transferencia,Peru,web,21,1424,0
1828,414.89,transferencia,Mexico,web,12,1478,0
1829,192.36,retiro,Mexico,POS,8,699,0
1830,41.58,pago,Colombia,POS,15,1167,0
1831,469.26,compra,Peru,POS,3,1874,0
1832,110.52,transferencia,Mexico,POS,1,1894,0
1833,104.79,pago,Chile,cajero,12,397,0
1834,165.43,compra,Peru,cajero,12,536,0
1835,200.41,compra,Colombia,POS,18,141,0
1836,128.22,transferencia,Argentina,POS,11,961,0
1837,16.45,pago,Mexico,movil,3,240,0
1838,49.55,retiro,Chile,movil,9,292,0
1839,315.87,transferencia,Colombia,movil,15,817,0
1840,30.53,compra,Peru,web,23,82,0
1841,55.86,compra,Mexico,cajero,18,560,0
1842,67.89,transferencia,Colombia,cajero,7,1889,0
1843,69.45,transferencia,Colombia,movil,5,870,0
1844,113.9,transferencia,Chile,movil,3,171,0
1845,343.92,compra,Argentina,cajero,6,1798,0
1846,33.04,transferencia,Argentina,web,13,977,0
1847,15.54,pago,Argentina,movil,12,580,0
1848,26.4,pago,Peru,POS,20,526,0
1849,261.56,pago,Colombia,movil,4,542,0
1850,124.55,transferencia,Peru,cajero,8,110,0
1851,40.41,transferencia,Colombia,cajero,2,1236,0
1852,203.1,compra,Chile,movil,9,1800,0
1853,237.11,compra,Chile,movil,14,1462,0
1854,224.9,retiro,Peru,POS,19,322,0
1855,301.49,transferencia,Peru,POS,20,900,0
1856,34.88,pago,Chile,web,16,714,0
1857,168.8,retiro,Mexico,web,22,84,0
1858,74.06,transferencia,Argentina,POS,23,956,0
1859,221.42,compra,Argentina,web,5,376,0
1860,156.45,retiro,Chile,web,2,1077,0
1861,179.77,transferencia,Argentina,movil,17,1891,0
1862,128.11,compra,Mexico,POS,4,1520,0
1863,23.44,compra,Mexico,movil,12,1280,0
1864,94.5,transferencia,Colombia,movil,0,586,0
1865,501.35,pago,Peru,web,16,1244,0
1866,332.5,pago,Argentina,movil,2,1679,0
1867,5.3,pago,Mexico,cajero,18,100,0
1868,21.61,transferencia,Peru,web,20,129,0
1869,16.95,pago,Peru,cajero,19,918,0
1870,155.35,compra,Colombia,web,21,219,0
1871,204.31,pago,Peru,movil,11,477,0
1872,28.82,transferencia,Peru,web,7,1807,0
1873,84.59,retiro,Chile,cajero,7,1482,0
1874,220.44,pago,Colombia,web,14,22,0
1875,158.37,compra,Colombia,cajero,10,1714,0
1876,93.77,pago,Argentina,POS,19,560,0
1877,107.09,transferencia,Peru,movil,0,629,0
1878,85.2,transferencia,Argentina,cajero,15,1019,0
1879,42.38,retiro,Mexico,POS,13,1353,1
1880,99.9,transferencia,Peru,movil,6,1912,0
1881,140.11,retiro,Mexico,POS,5,1715,0
1882,247.93,transferencia,Chile,cajero,20,1504,0
1883,121.37,pago,Peru,movil,3,1809,0
1884,171.82,pago,Argentina,POS,21,1898,0
1885,20.93,compra,Argentina,cajero,7,339,0
1886,74.29,compra,Peru,POS,21,1896,0
1887,1.13,transferencia,Argentina,movil,18,1883,0
1888,33.99,pago,Peru,movil,2,179,0
1889,155.56,transferencia,Colombia,movil,3,421,0
1890,576.58,pago,Argentina,cajero,12,1506,0
1891,12.53,pago,Peru,POS,20,1007,0
1892,61.6,compra,Peru,POS,1,49,0
1893,193.18,compra,Argentina,cajero,10,1851,0
1894,27.38,pago,Colombia,movil,15,1930,0
1895,97.18,pago,Argentina,web,9,767,0
1896,158.49,compra,Peru,movil,14,30,0
1897,114.85,compra,Colombia,web,9,85,0
1898,24.99,transferencia,Mexico,movil,1,789,0
1899,52.69,pago,Chile,cajero,5,1526,0
1900,183.78,pago,Argentina,web,13,1570,0
1901,96.95,transferencia,Peru,cajero,1,329,0
1902,0.63,transferencia,Colombia,web,9,610,0
1903,171.75,transferencia,Colombia,POS,16,434,0
1904,4.31,retiro,Mexico,web,7,588,0
1905,164.32,transferencia,Argentina,web,15,1711,0
1906,27.15,transferencia,Colombia,web,13,1877,0
1907,380.62,transferencia,Mexico,POS,9,1273,0
1908,55.05,compra,Peru,cajero,12,1876,0
1909,47.51,compra,Mexico,POS,0,1158,0
1910,19.35,pago,Argentina,web,9,690,0
1911,43.77,pago,Mexico,movil,21,1389,0
1912,251.13,compra,Colombia,POS,11,1764,0
1913,673.05,transferencia,Colombia,movil,16,1599,0
1914,55.12,transferencia,Chile,POS,23,1804,0
1915,71.44,transferencia,Mexico,POS,13,425,0
1916,153.65,transferencia,Peru,web,4,1439,0
1917,260.79,pago,Argentina,cajero,18,770,0
1918,107.89,compra,Chile,cajero,4,1680,0
1919,59.62,retiro,Mexico,web,14,512,0
1920,63.85,pago,Peru,POS,12,1409,0
1921,142.74,compra,Chile,cajero,16,1412,0
1922,0.39,transferencia,Colombia,cajero,0,1839,0
1923,115.98,transferencia,Argentina,cajero,13,1012,0
1924,52.71,pago,Mexico,web,3,1473,0
1925,189.7,retiro,Peru,movil,8,564,0
1926,11.71,transferencia,Colombia,movil,16,303,0
1927,106.47,pago,Chile,movil,2,99,0
1928,78.7,retiro,Argentina,movil,12,1997,0
1929,123.38,retiro,Chile,movil,11,1330,0
1930,8.05,retiro,Chile,cajero,15,557,0
1931,104.1,pago,Peru,cajero,3,42,0
1932,98.92,transferencia,Colombia,POS,17,991,0
1933,98.7,pago,Mexico,cajero,22,468,0
1934,111.01,transferencia,Peru,web,2,440,0
1935,135.41,compra,Argentina,POS,16,327,0
1936,196.16,pago,Chile,cajero,0,569,0
1937,37.74,pago,Argentina,POS,18,33,0
1938,209.19,retiro,Peru,POS,21,412,0
1939,82.76,pago,Peru,movil,3,1650,0
1940,9.62,pago,Mexico,POS,16,812,0
1941,7.24,compra,Chile,cajero,6,1138,0
1942,48.82,compra,Peru,movil,1,508,0
1943,184.4,retiro,Argentina,cajero,11,56,0
1944,147.59,transferencia,Mexico,movil,4,1580,0
1945,186.49,pago,Argentina,cajero,15,1748,0
1946,87.4,retiro,Chile,movil,7,1376,0
1947,69.62,transferencia,Mexico,movil,22,1353,0
1948,19.14,transferencia,Mexico,web,7,546,0
1949,47.73,compra,Mexico,cajero,12,1294,0
1950,68.3,transferencia,Colombia,POS,13,196,0
1951,11.13,retiro,Mexico,movil,10,413,0
1952,29.91,pago,Argentina,cajero,5,637,0
1953,109.42,pago,Argentina,movil,15,1103,0
1954,159.66,transferencia,Chile,web,22,1791,1
1955,768.66,compra,Peru,web,21,1681,0
1956,324.57,pago,Peru,web,14,1107,0
1957,123.46,pago,Colombia,web,15,742,0
1958,65.63,retiro,Mexico,POS,12,137,0
1959,121.33,retiro,Colombia,POS,11,539,0
1960,184.82,compra,Chile,movil,17,689,0
1961,15.11,pago,Chile,cajero,17,719,0
1962,63.3,pago,Peru,web,13,933,0
1963,219.76,compra,Chile,web,1,1948,0
1964,58.11,retiro,Mexico,POS,21,306,0
1965,101.8,transferencia,Argentina,POS,1,1335,0
1966,106.34,transferencia,Chile,web,2,388,0
1967,24.47,compra,Colombia,cajero,23,725,0
1968,53.97,pago,Mexico,movil,7,1890,0
1969,48.87,retiro,Chile,movil,10,915,0
1970,3.19,pago,Chile,movil,11,549,0
1971,2.94,transferencia,Mexico,movil,3,506,1
1972,213.84,retiro,Chile,cajero,8,388,0
1973,38.27,transferencia,Argentina,cajero,23,293,0
1974,87.6,pago,Peru,cajero,16,179,0
1975,42.58,pago,Mexico,POS,23,672,0
1976,338.98,pago,Colombia,web,15,1453,0
1977,36.02,retiro,Chile,cajero,16,1904,0
1978,67.38,compra,Peru,movil,14,1548,0
1979,247.37,retiro,Colombia,cajero,19,1705,0
1980,221.37,transferencia,Colombia,web,21,1336,0
1981,24.71,transferencia,Argentina,POS,6,80,0
1982,194.73,pago,Peru,movil,9,1038,0
1983,73.54,compra,Mexico,POS,3,1078,0
1984,79.16,compra,Peru,cajero,23,447,0
1985,17.19,compra,Peru,movil,23,766,0
1986,10.08,pago,Colombia,movil,13,1089,0
1987,156.21,pago,Argentina,cajero,13,1396,0
1988,82.33,pago,Argentina,cajero,13,503,0
1989,68.91,transferencia,Peru,web,13,570,0
1990,156.9,transferencia,Peru,cajero,21,96,0
1991,174.04,compra,Chile,cajero,19,1557,0
1992,20.77,transferencia,Colombia,cajero,17,1284,0
1993,113.06,transferencia,Mexico,movil,14,585,0
1994,17.45,transferencia,Mexico,web,22,248,0
1995,167.02,compra,Argentina,movil,18,127,0
1996,128.39,pago,Colombia,cajero,12,499,0
1997,376.52,retiro,Argentina,web,11,46,0
1998,8.57,compra,Mexico,cajero,18,982,0
1999,7.05,pago,Peru,movil,18,268,0
2000,39.79,retiro,Colombia,movil,19,1664,0
2001,36.41,transferencia,Colombia,cajero,1,1566,0
2002,34.04,transferencia,Chile,web,20,94,0
2003,284.06,compra,Peru,movil,2,736,0
2004,34.45,retiro,Peru,cajero,9,1340,0
2005,38.09,pago,Argentina,POS,4,612,0
2006,170.95,pago,Colombia,cajero,11,71,0
2007,71.68,pago,Argentina,cajero,6,593,0
2008,179.91,transferencia,Peru,web,8,449,0
2009,8.11,transferencia,Chile,cajero,1,1934,0
2010,80.23,transferencia,Colombia,POS,9,1391,0
2011,4.1,transferencia,Peru,cajero,5,1836,0
2012,7.76,compra,Chile,POS,11,620,0
2013,284.3,transferencia,Mexico,movil,5,614,0
2014,17.99,transferencia,Peru,cajero,2,1434,0
2015,91.22,pago,Mexico,web,9,91,0
2016,63.54,compra,Argentina,cajero,8,1533,0
2017,51.2,transferencia,Mexico,POS,19,877,0
2018,276.11,transferencia,Peru,POS,4,528,0
2019,2.65,pago,Mexico,web,2,1134,0
2020,130.8,retiro,Colombia,POS,4,775,0
2021,396.91,pago,Peru,cajero,7,672,0
2022,98.56,compra,Chile,POS,7,765,0
2023,331.42,compra,Mexico,cajero,13,1113,0
2024,6.44,retiro,Colombia,cajero,23,1631,0
2025,65.12,retiro,Argentina,POS,21,1296,0
2026,36.16,pago,Argentina,web,16,1271,0
2027,157.49,transferencia,Mexico,movil,10,361,0
2028,477.49,compra,Argentina,web,15,378,0
2029,35.57,pago,Chile,movil,5,1230,0
2030,127.42,transferencia,Peru,web,10,345,0
2031,26.49,retiro,Colombia,cajero,9,1854,0
2032,99.98,transferencia,Mexico,cajero,22,798,0
2033,74.82,pago,Argentina,POS,8,1784,0
2034,429.09,pago,Peru,movil,23,455,1
2035,112.54,pago,Chile,movil,23,908,0
2036,51.6,compra,Argentina,POS,14,67,0
2037,14.54,transferencia,Argentina,web,6,987,0
2038,19.68,pago,Colombia,POS,17,1582,0
2039,30.64,pago,Chile,web,0,979,0
2040,34.68,retiro,Chile,POS,14,43,0
2041,228.15,retiro,Mexico,movil,1,229,0
2042,98.85,pago,Colombia,movil,21,1975,0
2043,88.93,retiro,Mexico,web,1,1837,0
2044,14.63,transferencia,Colombia,movil,9,1468,0
2045,236.05,compra,Chile,movil,19,234,0
2046,153.97,pago,Colombia,movil,14,1223,0
2047,8.41,retiro,Colombia,movil,9,497,0
2048,147.65,transferencia,Colombia,cajero,18,848,0
2049,94.11,transferencia,Peru,POS,21,1056,0
2050,10.23,pago,Peru,POS,12,1288,0
2051,73.57,compra,Chile,cajero,23,113,0
2052,79.56,pago,Colombia,movil,10,973,0
2053,21.75,compra,Chile,POS,21,1854,0
2054,349.58,pago,Peru,POS,1,459,0
2055,227.63,pago,Colombia,POS,20,1300,0
2056,132.68,transferencia,Mexico,web,12,1170,0
2057,74.45,compra,Peru,cajero,21,1381,0
2058,63.68,transferencia,Peru,web,21,6,0
2059,126.31,compra,Peru,web,20,1364,0
2060,94.61,compra,Colombia,cajero,0,992,0
2061,7.72,compra,Argentina,POS,4,494,0
2062,86.22,pago,Mexico,web,20,1132,0
2063,197.04,retiro,Mexico,POS,21,1949,0
2064,73.77,retiro,Chile,web,6,1796,0
2065,6.4,transferencia,Colombia,POS,12,71,0
2066,185.17,retiro,Peru,movil,12,939,0
2067,26.98,transferencia,Argentina,movil,19,1364,1
2068,35.91,pago,Colombia,movil,22,674,0
2069,21.6,transferencia,Colombia,cajero,20,1124,0
2070,48.1,transferencia,Argentina,movil,5,1351,0
2071,169.64,pago,Peru,web,19,1057,0
2072,87.92,pago,Colombia,POS,11,143,0
2073,27.51,retiro,Mexico,POS,7,1268,0
2074,252.28,transferencia,Mexico,POS,8,736,0
2075,254.01,pago,Argentina,POS,17,726,0
2076,245.36,transferencia,Peru,web,10,1656,0
2077,32.74,pago,Argentina,POS,19,1704,0
2078,72.01,retiro,Colombia,web,10,1885,0
2079,503.88,pago,Mexico,web,23,217,0
2080,177.42,retiro,Chile,POS,23,1925,0
2081,3.31,pago,Argentina,POS,14,1998,0
2082,8.09,retiro,Chile,POS,8,434,0
2083,74.82,pago,Chile,web,2,1891,0
2084,287.92,pago,Mexico,cajero,16,834,0
2085,92.85,retiro,Argentina,web,16,1753,0
2086,82.65,transferencia,Chile,cajero,2,1078,0
2087,13.38,retiro,Colombia,POS,18,720,0
2088,128.33,retiro,Peru,web,8,942,0
2089,207.19,pago,Peru,POS,16,1616,0
2090,57.45,transferencia,Mexico,cajero,22,907,0
2091,179.33,transferencia,Argentina,cajero,17,1916,0
2092,400.51,compra,Argentina,web,22,1969,0
2093,27.34,retiro,Peru,web,14,995,0
2094,88.91,transferencia,Colombia,web,0,1175,0
2095,40.62,pago,Peru,web,9,55,0
2096,188.92,pago,Peru,movil,7,1541,0
2097,103.41,compra,Argentina,movil,9,1472,0
2098,120.81,transferencia,Chile,POS,1,1059,0
2099,191.89,transferencia,Colombia,cajero,18,861,0
2100,60.5,compra,Argentina,cajero,13,1007,0
2101,295.94,transferencia,Peru,POS,7,1143,0
2102,91.38,transferencia,Chile,POS,18,1221,0
2103,20.63,compra,Colombia,POS,0,566,0
2104,142.85,retiro,Mexico,movil,15,771,0
2105,189.16,transferencia,Colombia,POS,23,1798,0
2106,45.71,transferencia,Colombia,cajero,14,1879,0
2107,233.54,transferencia,Peru,POS,19,878,0
2108,283.92,transferencia,Peru,web,23,824,0
2109,38.91,compra,Mexico,cajero,4,514,0
2110,492.68,pago,Mexico,cajero,2,1618,0
2111,18.2,retiro,Mexico,cajero,16,862,0
2112,27.08,compra,Argentina,movil,9,422,0
2113,24.43,pago,Argentina,movil,4,1976,0
2114,269.31,transferencia,Peru,cajero,10,517,0
2115,127.46,pago,Peru,web,5,1710,0
2116,19.8,compra,Mexico,cajero,3,1163,0
2117,69.65,compra,Argentina,movil,6,705,0
2118,114.63,transferencia,Chile,web,18,1674,0
2119,10.46,retiro,Argentina,cajero,6,809,0
2120,256.87,pago,Peru,movil,13,1652,0
2121,195.31,compra,Argentina,web,16,44,0
2122,84.43,transferencia,Peru,POS,22,858,0
2123,409.81,pago,Mexico,POS,16,801,0
2124,64.9,compra,Mexico,cajero,12,219,0
2125,497.05,pago,Mexico,POS,0,568,0
2126,132.29,pago,Chile,movil,1,1778,1
2127,120.83,transferencia,Chile,web,17,908,0
2128,21.78,transferencia,Peru,cajero,3,258,0
2129,256.38,pago,Colombia,web,12,1537,0
2130,66.93,compra,Chile,web,0,961,0
2131,21.24,transferencia,Peru,web,3,1401,0
2132,1.52,pago,Argentina,movil,1,893,0
2133,98.45,retiro,Mexico,cajero,3,289,0
2134,89.94,transferencia,Mexico,POS,15,1494,0
2135,152.48,pago,Mexico,web,3,972,0
2136,265.15,retiro,Peru,web,8,103,0
2137,9.93,compra,Mexico,web,16,804,0
2138,157.79,retiro,Chile,movil,20,1173,0
2139,24.9,retiro,Argentina,POS,22,1108,0
2140,234.38,transferencia,Mexico,web,19,1956,0
2141,205.15,compra,Peru,movil,20,1050,0
2142,93.39,transferencia,Argentina,movil,1,1199,0
2143,148.65,retiro,Mexico,web,2,1759,0
2144,45.29,transferencia,Colombia,web,22,1665,0
2145,76.45,compra,Mexico,movil,14,1446,0
2146,206.87,retiro,Chile,movil,6,1678,0
2147,73.78,retiro,Argentina,web,3,1370,0
2148,53.14,transferencia,Chile,movil,11,302,0
2149,81.8,pago,Colombia,movil,0,1322,0
2150,211.41,retiro,Colombia,web,16,1159,0
2151,48.99,retiro,Chile,web,3,1079,0
2152,22.9,transferencia,Argentina,cajero,3,56,0
2153,149.38,compra,Colombia,POS,21,1015,0
2154,209.83,compra,Colombia,web,22,374,0
2155,12.73,transferencia,Mexico,web,8,1612,0
2156,32.91,compra,Peru,web,20,831,0
2157,18.37,pago,Colombia,POS,9,920,0
2158,51.31,pago,Argentina,cajero,18,1363,0
2159,71.82,pago,Argentina,movil,18,457,0
2160,165.79,pago,Mexico,POS,14,1379,0
2161,126.37,retiro,Argentina,web,21,132,0
2162,116.4,pago,Mexico,web,16,493,0
2163,52.13,retiro,Colombia,cajero,6,1578,0
2164,221.0,retiro,Colombia,cajero,2,1888,0
2165,76.48,retiro,Colombia,cajero,4,110,0
2166,464.19,transferencia,Colombia,movil,15,582,0
2167,120.66,compra,Peru,POS,22,796,0
2168,16.2,pago,Peru,POS,6,1150,0
2169,135.31,transferencia,Colombia,cajero,15,1884,0
2170,47.18,transferencia,Argentina,movil,8,1320,0
2171,139.13,pago,Mexico,POS,0,1203,0
2172,8.66,compra,Chile,web,2,1949,0
2173,23.07,pago,Mexico,web,7,810,0
2174,232.33,retiro,Chile,web,17,886,0
2175,30.93,transferencia,Chile,POS,23,1221,0
2176,217.71,pago,Colombia,cajero,23,773,0
2177,39.3,compra,Chile,web,17,1125,0
2178,123.56,retiro,Colombia,cajero,23,937,0
2179,142.16,transferencia,Peru,movil,18,573,0
2180,86.25,pago,Argentina,web,6,1207,0
2181,43.71,transferencia,Chile,movil,19,1948,0
2182,28.69,pago,Argentina,cajero,5,809,0
2183,4.05,retiro,Colombia,POS,10,879,0
2184,43.48,retiro,Chile,cajero,4,1033,0
2185,127.07,transferencia,Mexico,web,11,413,0
2186,334.27,compra,Peru,web,0,1742,0
2187,245.94,pago,Peru,cajero,18,1958,0
2188,174.33,pago,Chile,web,10,830,0
2189,186.39,pago,Peru,web,14,566,0
2190,131.23,retiro,Mexico,movil,15,1716,0
2191,36.18,pago,Argentina,POS,2,104,0
2192,285.27,pago,Mexico,cajero,10,1150,0
2193,133.31,pago,Peru,movil,10,1570,0
2194,98.64,transferencia,Argentina,web,9,677,0
2195,14.12,compra,Mexico,movil,1,945,0
2196,71.1,pago,Colombia,POS,19,1834,0
2197,74.02,transferencia,Colombia,cajero,4,270,0
2198,239.91,retiro,Argentina,POS,22,466,0
2199,94.93,compra,Argentina,POS,22,801,0
2200,57.44,compra,Argentina,movil,7,1142,0
2201,451.63,pago,Colombia,movil,12,1890,0
2202,14.08,transferencia,Mexico,POS,14,1116,0
2203,65.9,pago,Argentina,web,1,1636,0
2204,5.15,transferencia,Colombia,cajero,11,1005,0
2205,161.6,compra,Argentina,web,23,1509,1
2206,300.24,transferencia,Argentina,web,7,1111,0
2207,39.43,transferencia,Argentina,cajero,20,234,0
2208,234.52,pago,Colombia,movil,18,913,0
2209,41.47,pago,Mexico,web,22,1148,0
2210,289.98,retiro,Colombia,movil,0,1227,0
2211,168.27,pago,Colombia,cajero,7,1056,0
2212,196.11,transferencia,Argentina,web,9,357,0
2213,2.18,transferencia,Chile,movil,12,1487,0
2214,395.01,pago,Chile,movil,4,964,0
